DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
11.38341, 179.438,  66.723, New tracking position
11.40008, 180.021,  66.723, New tracking position
11.41675, 180.604,  66.723, New tracking position
11.43343, 181.186,  66.720, New tracking position
11.45010, 181.769,  66.715, New tracking position
11.46677, 182.351,  66.709, New tracking position
11.48344, 182.932,  66.701, New tracking position
11.50010, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
11.50012, 145.000,  77.000, New tracking position
11.51676, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
11.51678, 145.000, -14.000, New tracking position
11.53344, 184.675,  66.667, Back to the Sun
11.53346, 184.675,  66.667, New tracking position
11.55013, 185.255,  66.652, New tracking position
11.56679, 185.835,  66.636, New tracking position
11.58346, 186.413,  66.617, New tracking position
11.60013, 186.991,  66.597, New tracking position
11.61680, 187.567,  66.575, New tracking position
11.63347, 188.143,  66.552, New tracking position
11.65014, 188.718,  66.526, New tracking position
11.66681, 189.292,  66.499, New tracking position
11.68349, 189.864,  66.470, New tracking position
11.70016, 190.435,  66.440, New tracking position
11.71684, 191.005,  66.408, New tracking position
11.73349, 191.574,  66.374, New tracking position
11.75015, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
11.75017, 145.000,  77.000, New tracking position
11.76682, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
11.76684, 145.000, -14.000, New tracking position
11.78349, 193.271,  66.263, Back to the Sun
11.78351, 193.271,  66.263, New tracking position
11.80018, 193.834,  66.222, New tracking position
11.81684, 194.395,  66.180, New tracking position
11.83352, 194.954,  66.136, New tracking position
11.85018, 195.511,  66.091, New tracking position
11.86687, 196.067,  66.044, New tracking position
11.88353, 196.620,  65.995, New tracking position
11.90020, 197.172,  65.945, New tracking position
11.91686, 197.722,  65.893, New tracking position
11.93353, 198.270,  65.840, New tracking position
11.95020, 198.815,  65.785, New tracking position
11.96687, 199.359,  65.728, New tracking position
11.98354, 199.900,  65.670, New tracking position
11.98426, 198.500,  64.270, New scanning59 position
11.98488, 199.200,  64.270, New scanning59 position
11.98550, 199.900,  64.270, New scanning59 position
11.98612, 200.600,  64.270, New scanning59 position
11.98674, 201.300,  64.270, New scanning59 position
11.98736, 201.300,  64.970, New scanning59 position
11.98799, 200.600,  64.970, New scanning59 position
11.98861, 199.900,  64.970, New scanning59 position
11.98923, 199.200,  64.970, New scanning59 position
11.98985, 198.500,  64.970, New scanning59 position
11.99047, 198.500,  65.670, New scanning59 position
11.99109, 199.200,  65.670, New scanning59 position
11.99171, 199.900,  65.670, New scanning59 position
11.99233, 200.600,  65.670, New scanning59 position
11.99295, 201.300,  65.670, New scanning59 position
11.99357, 201.300,  66.370, New scanning59 position
11.99419, 200.600,  66.370, New scanning59 position
11.99481, 199.900,  66.370, New scanning59 position
11.99543, 199.200,  66.370, New scanning59 position
11.99605, 198.500,  66.370, New scanning59 position
11.99667, 198.500,  67.070, New scanning59 position
11.99729, 199.200,  67.070, New scanning59 position
11.99791, 199.900,  67.070, New scanning59 position
11.99853, 200.600,  67.070, New scanning59 position
11.99916, 201.300,  67.070, New scanning59 position
11.99924, 199.900,  65.670, End of the scan59. Back to the Sun
12.00022, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
12.00024, 145.000,  77.000, New tracking position
12.01689, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
12.01691, 145.000, -14.000, New tracking position
12.03355, 201.511,  65.487, Back to the Sun
12.03357, 201.511,  65.487, New tracking position
12.05024, 202.043,  65.423, New tracking position
12.06692, 202.573,  65.357, New tracking position
12.08359, 203.100,  65.290, New tracking position
12.10026, 203.625,  65.221, New tracking position
12.11692, 204.148,  65.151, New tracking position
12.13359, 204.668,  65.080, New tracking position
12.15026, 205.186,  65.007, New tracking position
12.16693, 205.701,  64.933, New tracking position
12.18359, 206.213,  64.857, New tracking position
12.20026, 206.723,  64.780, New tracking position
12.21693, 207.230,  64.701, New tracking position
12.23359, 207.735,  64.622, New tracking position
12.25024, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
12.25027, 145.000,  77.000, New tracking position
12.26691, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
12.26693, 145.000, -14.000, New tracking position
12.28358, 209.233,  64.374, Back to the Sun
12.28360, 209.233,  64.374, New tracking position
12.30027, 209.727,  64.289, New tracking position
